Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Oman,OMN,2020,259.15744,3.7703993,107.12805
Oman,OMN,2021,295.25537,3.641883,116.61083
Pakistan,PAK,1965,14.77115,16.03777,44.92068
Pakistan,PAK,1966,16.69165,13.53732,46.116894
Pakistan,PAK,1967,19.4722,13.00234,51.5479
Pakistan,PAK,1968,21.85195,14.31653,58.71033
Pakistan,PAK,1969,26.9204,12.88604,55.063465
Pakistan,PAK,1970,29.103926,10.73449,54.475094
Pakistan,PAK,1971,26.36095,7.23292,51.2266
Pakistan,PAK,1972,27.9892,6.81518,42.280205
Pakistan,PAK,1973,31.95545,6.76866,43.33429
Pakistan,PAK,1974,36.64815,6.19879,46.688477
Pakistan,PAK,1975,38.076,6.01271,48.48073
Pakistan,PAK,1976,38.8275,5.95456,48.495506
Pakistan,PAK,1977,42.418,6.47791,51.05294
Pakistan,PAK,1978,43.587,6.89659,53.865547
Pakistan,PAK,1979,49.098,7.68743,57.54363
Pakistan,PAK,1980,59.953,8.18752,60.102444
Pakistan,PAK,1981,65.3805,9.29237,63.786694
Pakistan,PAK,1982,71.309,10.53678,70.18829
Pakistan,PAK,1983,70.307,11.95564,77.34512
Pakistan,PAK,1984,72.144,13.56058,83.87066
Pakistan,PAK,1985,73.647,15.38649,89.51502
Pakistan,PAK,1986,78.991,17.45663,96.47393
Pakistan,PAK,1987,84.5855,19.81752,105.70087
Pakistan,PAK,1988,89.679,20.72466,113.84892
Pakistan,PAK,1989,95.6075,22.70176,122.01713
Pakistan,PAK,1990,102.1205,24.06247,127.602325
Pakistan,PAK,1991,110.3035,23.81824,134.32481
Pakistan,PAK,1992,108.216,24.45789,146.81076
Pakistan,PAK,1993,124.582,25.67904,160.0418
Pakistan,PAK,1994,127.0035,25.49296,171.5628
Pakistan,PAK,1995,130.26,25.7023,185.97589
Pakistan,PAK,1996,141.5325,26.0512,195.58961
Pakistan,PAK,1997,141.115,24.35322,201.5909
Pakistan,PAK,1998,148.63,24.37648,208.43974
Pakistan,PAK,1999,169.505,24.38811,216.01378
Pakistan,PAK,2000,179.525,23.58564,223.08223
Pakistan,PAK,2001,189.545,24.48115,218.72186
Pakistan,PAK,2002,205.4935,27.4468,213.196
Pakistan,PAK,2003,255.5038,35.223816,189.23907
Pakistan,PAK,2004,306.76596,39.279713,191.35681
Pakistan,PAK,2005,326.1019,43.60852,181.89467
Pakistan,PAK,2006,333.1948,46.207226,208.9376
Pakistan,PAK,2007,338.00256,63.226902,227.31567
Pakistan,PAK,2008,346.0761,69.673096,230.70963
Pakistan,PAK,2009,347.0167,57.295918,246.17114
Pakistan,PAK,2010,353.48395,53.848724,243.88008
Pakistan,PAK,2011,353.39645,46.427776,245.53178
Pakistan,PAK,2012,365.97232,47.088474,237.93188
Pakistan,PAK,2013,355.8573,37.305233,260.81177
Pakistan,PAK,2014,349.86688,54.99725,269.72635
Pakistan,PAK,2015,365.3418,54.262775,293.9605
Pakistan,PAK,2016,386.5067,62.120884,328.84857
Pakistan,PAK,2017,407.39584,83.12105,339.49326
Pakistan,PAK,2018,435.8761,137.64632,283.054
Pakistan,PAK,2019,444.7297,156.56241,250.67064
Pakistan,PAK,2020,411.79105,178.04718,245.18811
Pakistan,PAK,2021,447.89166,186.59416,283.21274
Peru,PER,1965,3.6575,0.41970637,44.652054
Peru,PER,1966,3.821125,0.5294025,55.96208
Peru,PER,1967,3.570875,0.5961739,56.404285
Peru,PER,1968,3.975125,0.59140474,56.626194
Peru,PER,1969,4.052125,0.99680305,55.808174
Peru,PER,1970,3.975125,1.0111111,58.604004
Peru,PER,1971,4.745125,1.4180555,58.009033
Peru,PER,1972,4.56225,1.5341667,49.65222
Peru,PER,1973,4.466,1.7547222,58.8033
Peru,PER,1974,4.60075,1.8711112,69.75122
Peru,PER,1975,5.67875,1.9525,70.61723
Peru,PER,1976,6.16,1.5108334,71.229675
Peru,PER,1977,6.1166873,1.7316667,70.99317
Peru,PER,1978,6.391,1.476111,70.093666
Peru,PER,1979,5.90975,1.5688889,73.09165
Peru,PER,1980,6.3525,1.6505556,78.75218
Peru,PER,1981,7.29575,1.6736112,80.38672
Peru,PER,1982,7.6566877,1.8944445,78.38442
Peru,PER,1983,5.0435,1.6038889,69.14195
Peru,PER,1984,6.8145,1.2786111,71.39754
Peru,PER,1985,5.313,1.3947222,69.94287
Peru,PER,1986,5.6354375,1.8944445,74.52419
Peru,PER,1987,5.60175,2.138611,80.32781
Peru,PER,1988,5.284125,2.103611,79.096504
Peru,PER,1989,4.4804373,2.336111,69.941246
Peru,PER,1990,4.2879376,1.685,69.764824
Peru,PER,1991,4.02325,3.2658334,64.67723
Peru,PER,1992,3.628625,3.1961112,67.68973
Peru,PER,1993,3.821125,3.3588889,70.536446
Peru,PER,1994,3.98475,4.1375,76.70567
Peru,PER,1995,3.859625,4.346667,86.964226
Peru,PER,1996,3.917375,4.5558333,90.121796
Peru,PER,1997,2.319625,4.7419443,92.97259
Peru,PER,1998,3.936625,5.1986113,89.80182
Peru,PER,1999,3.955875,4.714722,92.18424
Peru,PER,2000,3.3254375,7.323889,89.766136
Peru,PER,2001,3.56125,6.645278,84.65761
Peru,PER,2002,4.25425,9.1,83.857124
Peru,PER,2003,5.033875,9.765555,79.22128
Peru,PER,2004,8.2775,10.559444,87.940765
Peru,PER,2005,14.599701,10.716666,87.152275
Peru,PER,2006,17.086441,9.118055,82.64943
Peru,PER,2007,25.751993,12.038889,87.04565
Peru,PER,2008,32.6939,10.734722,96.83396
Peru,PER,2009,33.43666,9.643888,99.386475
Peru,PER,2010,54.238174,9.457778,105.50412
Peru,PER,2011,62.92885,9.511666,116.5571
Peru,PER,2012,68.61824,10.151944,115.89315
Peru,PER,2013,67.02668,10.238611,121.186455
